user_id,variant,subject_line,send_time,device,region,opened,clicked,converted,spam_flag,unsubscribed
941,B,Limited Time,2025-07-01 20:00:00,mobile,Tier-3,1,0,0,0,0
942,C,Sale 🔥,2025-07-01 01:00:00,mobile,Tier-1,1,0,0,0,0
943,B,Just For You,2025-07-01 04:00:00,mobile,Tier-3,0,0,0,0,0
944,D,Just For You,2025-07-01 23:00:00,mobile,Tier-1,0,0,0,0,0
945,D,Limited Time,2025-07-01 04:00:00,desktop,Tier-3,0,0,0,0,0
946,A,Just For You,2025-07-01 09:00:00,desktop,Tier-1,1,0,0,0,0
947,B,Sale 🔥,2025-07-01 14:00:00,mobile,Tier-3,0,0,0,0,0
948,C,Just For You,2025-07-01 23:00:00,mobile,Tier-1,0,0,0,0,0
949,C,Just For You,2025-07-01 19:00:00,desktop,Tier-2,0,0,0,0,0
950,C,Just For You,2025-07-01 00:00:00,desktop,Tier-3,0,0,0,0,0
951,C,New Arrivals,2025-07-01 11:00:00,tablet,Tier-1,1,1,0,0,0
952,D,New Arrivals,2025-07-01 11:00:00,mobile,Tier-2,0,0,0,0,0
953,B,New Arrivals,2025-07-01 18:00:00,mobile,Tier-1,0,0,0,0,0
954,B,New Arrivals,2025-07-01 00:00:00,desktop,Tier-2,0,0,0,0,0
955,D,New Arrivals,2025-07-01 20:00:00,mobile,Tier-2,0,0,0,0,0
956,A,Sale 🔥,2025-07-01 18:00:00,mobile,Tier-2,0,0,0,0,0
957,A,Just For You,2025-07-01 18:00:00,tablet,Tier-1,0,0,0,0,0
958,D,Limited Time,2025-07-01 18:00:00,mobile,Tier-3,0,0,0,0,0
959,D,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-3,0,0,0,0,0
960,B,Just For You,2025-07-01 05:00:00,mobile,Tier-1,0,0,0,0,0
961,B,New Arrivals,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
962,C,Limited Time,2025-07-01 08:00:00,desktop,Tier-2,0,0,0,0,0
963,D,Sale 🔥,2025-07-01 19:00:00,mobile,Tier-3,0,0,0,0,0
964,D,New Arrivals,2025-07-01 02:00:00,mobile,Tier-3,0,0,0,0,0
965,C,Limited Time,2025-07-01 18:00:00,desktop,Tier-1,0,0,0,0,0
966,B,Sale 🔥,2025-07-01 17:00:00,mobile,Tier-3,0,0,0,0,0
967,D,Sale 🔥,2025-07-01 11:00:00,mobile,Tier-1,0,0,0,0,0
968,A,Just For You,2025-07-01 01:00:00,mobile,Tier-3,0,0,0,0,0
969,A,Limited Time,2025-07-01 09:00:00,mobile,Tier-2,1,1,0,0,0
970,B,Limited Time,2025-07-01 17:00:00,mobile,Tier-2,0,0,0,0,0
971,B,Sale 🔥,2025-07-01 08:00:00,desktop,Tier-1,0,0,0,0,0
972,A,Just For You,2025-07-01 02:00:00,mobile,Tier-2,0,0,0,0,0
973,A,Just For You,2025-07-01 14:00:00,desktop,Tier-2,0,0,0,0,0
974,D,Just For You,2025-07-01 07:00:00,desktop,Tier-3,1,0,0,0,0
975,D,Limited Time,2025-07-01 11:00:00,desktop,Tier-3,0,0,0,0,0
976,C,Just For You,2025-07-01 19:00:00,mobile,Tier-2,0,0,0,0,0
977,A,Limited Time,2025-07-01 05:00:00,mobile,Tier-1,0,0,0,0,0
978,A,Limited Time,2025-07-01 12:00:00,desktop,Tier-2,0,0,0,0,0
979,B,Sale 🔥,2025-07-01 21:00:00,mobile,Tier-1,0,0,0,0,0
980,A,Sale 🔥,2025-07-01 14:00:00,desktop,Tier-1,0,0,0,0,0
981,D,Just For You,2025-07-01 17:00:00,desktop,Tier-2,0,0,0,0,0
982,C,Sale 🔥,2025-07-01 07:00:00,mobile,Tier-2,0,0,0,0,0
983,C,Limited Time,2025-07-01 22:00:00,desktop,Tier-1,0,0,0,0,0
984,D,Sale 🔥,2025-07-01 06:00:00,desktop,Tier-1,0,0,0,0,0
985,D,Just For You,2025-07-01 12:00:00,mobile,Tier-2,1,0,0,0,0
986,A,New Arrivals,2025-07-01 07:00:00,mobile,Tier-3,0,0,0,0,0
987,C,New Arrivals,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
988,D,New Arrivals,2025-07-01 16:00:00,desktop,Tier-3,1,0,0,0,0
989,C,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
990,D,Just For You,2025-07-01 15:00:00,desktop,Tier-3,1,1,1,0,0
991,A,Limited Time,2025-07-01 08:00:00,mobile,Tier-1,0,0,0,0,0
992,D,New Arrivals,2025-07-01 23:00:00,mobile,Tier-3,0,0,0,0,0
993,D,Limited Time,2025-07-01 02:00:00,desktop,Tier-1,0,0,0,0,0
994,D,Sale 🔥,2025-07-01 23:00:00,mobile,Tier-2,1,1,0,0,0
995,B,Limited Time,2025-07-01 15:00:00,mobile,Tier-1,0,0,0,0,0
996,C,Sale 🔥,2025-07-01 13:00:00,mobile,Tier-1,0,0,0,0,1
997,A,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
998,C,Sale 🔥,2025-07-01 17:00:00,mobile,Tier-1,0,0,0,0,0
999,B,New Arrivals,2025-07-01 20:00:00,mobile,Tier-1,0,0,0,0,0
1000,C,Just For You,2025-07-01 04:00:00,desktop,Tier-2,0,0,0,0,0
1001,D,New Arrivals,2025-07-01 19:00:00,mobile,Tier-2,0,0,0,0,0
1002,B,Limited Time,2025-07-01 01:00:00,desktop,Tier-2,0,0,0,0,0
1003,D,Limited Time,2025-07-01 21:00:00,desktop,Tier-1,1,0,0,0,0
1004,B,New Arrivals,2025-07-01 12:00:00,desktop,Tier-2,0,0,0,0,0
1005,A,Limited Time,2025-07-01 22:00:00,mobile,Tier-1,0,0,0,0,0
1006,B,Sale 🔥,2025-07-01 16:00:00,mobile,Tier-1,0,0,0,0,0
1007,A,Sale 🔥,2025-07-01 00:00:00,mobile,Tier-3,0,0,0,0,0
1008,C,Limited Time,2025-07-01 07:00:00,mobile,Tier-1,1,0,0,0,0
1009,A,New Arrivals,2025-07-01 05:00:00,mobile,Tier-1,0,0,0,0,0
1010,A,New Arrivals,2025-07-01 06:00:00,desktop,Tier-1,0,0,0,0,0
1011,B,Limited Time,2025-07-01 06:00:00,desktop,Tier-2,0,0,0,0,0
1012,B,New Arrivals,2025-07-01 05:00:00,mobile,Tier-1,0,0,0,0,0
1013,C,Just For You,2025-07-01 01:00:00,mobile,Tier-1,0,0,0,0,0
1014,A,Sale 🔥,2025-07-01 14:00:00,desktop,Tier-1,0,0,0,0,0
1015,D,Limited Time,2025-07-01 13:00:00,mobile,Tier-3,0,0,0,0,0
1016,D,Limited Time,2025-07-01 18:00:00,tablet,Tier-3,1,0,0,0,0
1017,C,Sale 🔥,2025-07-01 14:00:00,mobile,Tier-2,0,0,0,0,0
1018,C,Limited Time,2025-07-01 21:00:00,desktop,Tier-1,0,0,0,0,0
1019,D,Limited Time,2025-07-01 09:00:00,desktop,Tier-1,0,0,0,0,0
1020,A,Just For You,2025-07-01 23:00:00,mobile,Tier-1,0,0,0,0,0
1021,D,Just For You,2025-07-01 22:00:00,mobile,Tier-2,0,0,0,0,0
1022,B,Just For You,2025-07-01 03:00:00,mobile,Tier-3,0,0,0,0,0
1023,A,Limited Time,2025-07-01 15:00:00,tablet,Tier-2,0,0,0,0,0
1024,C,Just For You,2025-07-01 20:00:00,desktop,Tier-3,0,0,0,0,0
1025,A,New Arrivals,2025-07-01 11:00:00,desktop,Tier-3,0,0,0,0,0
1026,C,New Arrivals,2025-07-01 21:00:00,desktop,Tier-1,0,0,0,0,0
1027,A,Just For You,2025-07-01 05:00:00,mobile,Tier-1,0,0,0,0,0
1028,D,Just For You,2025-07-01 03:00:00,desktop,Tier-1,0,0,0,0,0
1029,A,Just For You,2025-07-01 07:00:00,mobile,Tier-2,0,0,0,0,0
1030,B,Limited Time,2025-07-01 07:00:00,desktop,Tier-1,0,0,0,0,0
1031,A,Just For You,2025-07-01 10:00:00,mobile,Tier-2,0,0,0,0,0
1032,B,Limited Time,2025-07-01 21:00:00,mobile,Tier-3,0,0,0,0,0
1033,B,Just For You,2025-07-01 03:00:00,mobile,Tier-1,0,0,0,0,0
1034,C,Sale 🔥,2025-07-01 08:00:00,desktop,Tier-1,0,0,0,0,0
1035,D,Just For You,2025-07-01 17:00:00,desktop,Tier-2,1,0,0,0,0
1036,A,New Arrivals,2025-07-01 21:00:00,mobile,Tier-1,0,0,0,0,0
1037,D,Just For You,2025-07-01 14:00:00,mobile,Tier-1,0,0,0,0,0
1038,C,Just For You,2025-07-01 14:00:00,mobile,Tier-1,0,0,0,0,0
1039,D,Limited Time,2025-07-01 22:00:00,mobile,Tier-1,0,0,0,0,0
1040,B,Limited Time,2025-07-01 17:00:00,mobile,Tier-1,0,0,0,0,0
1041,A,New Arrivals,2025-07-01 08:00:00,desktop,Tier-2,0,0,0,0,0
1042,A,Just For You,2025-07-01 21:00:00,mobile,Tier-2,0,0,0,0,0
1043,A,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-1,0,0,0,0,0
1044,A,Limited Time,2025-07-01 18:00:00,desktop,Tier-2,0,0,0,0,0
1045,B,New Arrivals,2025-07-01 22:00:00,mobile,Tier-2,0,0,0,0,0
1046,C,New Arrivals,2025-07-01 16:00:00,tablet,Tier-1,0,0,0,0,0
1047,B,Limited Time,2025-07-01 07:00:00,desktop,Tier-2,0,0,0,0,0
1048,B,Limited Time,2025-07-01 08:00:00,desktop,Tier-1,0,0,0,0,0
1049,C,Sale 🔥,2025-07-01 17:00:00,desktop,Tier-2,1,0,0,0,0
1050,B,Sale 🔥,2025-07-01 23:00:00,mobile,Tier-2,0,0,0,0,0
1051,D,Limited Time,2025-07-01 10:00:00,mobile,Tier-2,1,0,0,0,0
1052,A,Just For You,2025-07-01 09:00:00,mobile,Tier-2,0,0,0,0,0
1053,B,New Arrivals,2025-07-01 07:00:00,desktop,Tier-3,0,0,0,0,0
1054,C,Limited Time,2025-07-01 10:00:00,mobile,Tier-2,0,0,0,0,0
1055,C,Just For You,2025-07-01 02:00:00,mobile,Tier-1,0,0,0,0,0
1056,C,Limited Time,2025-07-01 11:00:00,mobile,Tier-3,0,0,0,0,0
1057,B,Sale 🔥,2025-07-01 08:00:00,mobile,Tier-3,0,0,0,0,0
1058,B,Just For You,2025-07-01 18:00:00,mobile,Tier-2,0,0,0,0,0
1059,B,Limited Time,2025-07-01 21:00:00,mobile,Tier-3,0,0,0,0,0
1060,C,New Arrivals,2025-07-01 10:00:00,desktop,Tier-1,0,0,0,0,0
1061,B,Sale 🔥,2025-07-01 14:00:00,mobile,Tier-3,0,0,0,0,0
1062,B,Limited Time,2025-07-01 06:00:00,desktop,Tier-1,0,0,0,0,0
1063,D,Limited Time,2025-07-01 13:00:00,desktop,Tier-2,0,0,0,0,0
1064,A,New Arrivals,2025-07-01 23:00:00,desktop,Tier-2,1,0,0,0,0
1065,A,New Arrivals,2025-07-01 11:00:00,desktop,Tier-2,0,0,0,0,0
1066,C,Limited Time,2025-07-01 20:00:00,mobile,Tier-1,0,0,0,0,0
1067,C,Limited Time,2025-07-01 06:00:00,mobile,Tier-2,0,0,0,0,0
1068,D,Just For You,2025-07-01 11:00:00,desktop,Tier-2,0,0,0,0,0
1069,A,Sale 🔥,2025-07-01 23:00:00,mobile,Tier-2,0,0,0,0,0
1070,A,Just For You,2025-07-01 00:00:00,mobile,Tier-2,0,0,0,0,0
1071,C,Limited Time,2025-07-01 15:00:00,mobile,Tier-2,1,1,0,0,0
1072,B,Just For You,2025-07-01 00:00:00,desktop,Tier-2,0,0,0,0,0
1073,D,Sale 🔥,2025-07-01 22:00:00,mobile,Tier-2,0,0,0,0,0
1074,A,Limited Time,2025-07-01 03:00:00,desktop,Tier-2,0,0,0,0,0
1075,D,Sale 🔥,2025-07-01 00:00:00,mobile,Tier-1,0,0,0,0,0
1076,D,Just For You,2025-07-01 11:00:00,desktop,Tier-2,0,0,0,0,0
1077,D,Just For You,2025-07-01 18:00:00,mobile,Tier-2,0,0,0,0,0
1078,D,Sale 🔥,2025-07-01 03:00:00,desktop,Tier-2,0,0,0,0,0
1079,A,Sale 🔥,2025-07-01 21:00:00,mobile,Tier-2,0,0,0,0,0
1080,A,Sale 🔥,2025-07-01 04:00:00,mobile,Tier-3,0,0,0,0,0
1081,C,Just For You,2025-07-01 09:00:00,mobile,Tier-1,0,0,0,0,0
1082,B,Sale 🔥,2025-07-01 14:00:00,desktop,Tier-2,0,0,0,0,0
1083,B,Limited Time,2025-07-01 07:00:00,mobile,Tier-1,0,0,0,0,0
1084,A,Limited Time,2025-07-01 07:00:00,desktop,Tier-2,0,0,0,0,0
1085,B,Sale 🔥,2025-07-01 13:00:00,desktop,Tier-2,1,0,0,0,0
1086,A,Limited Time,2025-07-01 10:00:00,mobile,Tier-1,0,0,0,0,0
1087,B,Sale 🔥,2025-07-01 21:00:00,mobile,Tier-3,0,0,0,0,0
1088,C,Just For You,2025-07-01 23:00:00,mobile,Tier-1,0,0,0,0,0
1089,C,Sale 🔥,2025-07-01 13:00:00,desktop,Tier-1,0,0,0,0,0
1090,B,Just For You,2025-07-01 06:00:00,mobile,Tier-1,0,0,0,0,0
1091,A,New Arrivals,2025-07-01 12:00:00,desktop,Tier-3,0,0,0,0,0
1092,C,Sale 🔥,2025-07-01 07:00:00,desktop,Tier-1,0,0,0,0,0
1093,C,Limited Time,2025-07-01 13:00:00,mobile,Tier-3,0,0,0,0,0
1094,B,Sale 🔥,2025-07-01 20:00:00,desktop,Tier-2,1,0,0,0,0
1095,B,New Arrivals,2025-07-01 16:00:00,mobile,Tier-3,0,0,0,0,0
1096,C,Sale 🔥,2025-07-01 18:00:00,desktop,Tier-1,0,0,0,0,0
1097,B,Just For You,2025-07-01 01:00:00,mobile,Tier-3,0,0,0,0,0
1098,D,Limited Time,2025-07-01 17:00:00,mobile,Tier-3,0,0,0,0,0
1099,D,Just For You,2025-07-01 12:00:00,mobile,Tier-3,0,0,0,0,0
1100,A,New Arrivals,2025-07-01 10:00:00,mobile,Tier-3,0,0,0,0,0
1101,B,Sale 🔥,2025-07-01 14:00:00,desktop,Tier-1,0,0,0,0,0
1102,D,Limited Time,2025-07-01 00:00:00,mobile,Tier-2,0,0,0,0,0
1103,D,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
1104,C,Just For You,2025-07-01 17:00:00,mobile,Tier-1,0,0,0,0,0
1105,C,Limited Time,2025-07-01 12:00:00,mobile,Tier-3,0,0,0,0,0
1106,B,New Arrivals,2025-07-01 23:00:00,mobile,Tier-3,0,0,0,0,0
1107,D,New Arrivals,2025-07-01 17:00:00,mobile,Tier-1,0,0,0,0,0
1108,A,Sale 🔥,2025-07-01 11:00:00,mobile,Tier-2,0,0,0,0,0
1109,B,Limited Time,2025-07-01 21:00:00,desktop,Tier-3,0,0,0,0,0
1110,A,New Arrivals,2025-07-01 20:00:00,desktop,Tier-1,0,0,0,0,0
1111,B,Sale 🔥,2025-07-01 04:00:00,mobile,Tier-2,0,0,0,0,0
1112,A,Sale 🔥,2025-07-01 16:00:00,desktop,Tier-3,0,0,0,0,0
1113,A,Just For You,2025-07-01 19:00:00,mobile,Tier-1,0,0,0,0,0
1114,C,Sale 🔥,2025-07-01 07:00:00,desktop,Tier-1,0,0,0,0,0
1115,C,Limited Time,2025-07-01 02:00:00,mobile,Tier-2,0,0,0,0,0
1116,B,Limited Time,2025-07-01 09:00:00,desktop,Tier-3,0,0,0,0,0
1117,A,Sale 🔥,2025-07-01 10:00:00,desktop,Tier-2,0,0,0,0,0
1118,D,New Arrivals,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
1119,D,Sale 🔥,2025-07-01 11:00:00,mobile,Tier-2,0,0,0,0,0
1120,D,Sale 🔥,2025-07-01 13:00:00,desktop,Tier-2,0,0,0,0,0
1121,D,Limited Time,2025-07-01 23:00:00,mobile,Tier-3,0,0,0,0,0
1122,B,Limited Time,2025-07-01 20:00:00,mobile,Tier-3,0,0,0,0,0
1123,A,Sale 🔥,2025-07-01 23:00:00,desktop,Tier-1,0,0,0,0,0
1124,D,Just For You,2025-07-01 17:00:00,desktop,Tier-2,0,0,0,0,0
1125,D,Just For You,2025-07-01 16:00:00,mobile,Tier-2,0,0,0,0,0
1126,D,Just For You,2025-07-01 21:00:00,mobile,Tier-3,0,0,0,0,0
1127,A,Sale 🔥,2025-07-01 01:00:00,mobile,Tier-1,0,0,0,0,0
1128,C,Sale 🔥,2025-07-01 19:00:00,mobile,Tier-1,0,0,0,0,0
1129,B,Limited Time,2025-07-01 11:00:00,desktop,Tier-2,1,0,0,0,0
1130,C,New Arrivals,2025-07-01 12:00:00,mobile,Tier-1,0,0,0,0,0
1131,D,Limited Time,2025-07-01 01:00:00,mobile,Tier-1,0,0,0,0,0
1132,B,New Arrivals,2025-07-01 02:00:00,mobile,Tier-3,0,0,0,0,0
1133,A,Sale 🔥,2025-07-01 19:00:00,mobile,Tier-1,0,0,0,0,0
1134,A,Limited Time,2025-07-01 22:00:00,mobile,Tier-2,0,0,0,0,0
1135,D,New Arrivals,2025-07-01 13:00:00,mobile,Tier-1,0,0,0,0,0
1136,B,Sale 🔥,2025-07-01 13:00:00,mobile,Tier-1,0,0,0,0,0
1137,D,Just For You,2025-07-01 17:00:00,desktop,Tier-3,0,0,0,0,0
1138,B,New Arrivals,2025-07-01 19:00:00,mobile,Tier-1,0,0,0,0,0
1139,B,New Arrivals,2025-07-01 09:00:00,mobile,Tier-3,0,0,0,0,0
1140,B,Sale 🔥,2025-07-01 18:00:00,mobile,Tier-1,0,0,0,0,0
1141,A,Just For You,2025-07-01 04:00:00,desktop,Tier-2,0,0,0,0,1
1142,A,New Arrivals,2025-07-01 08:00:00,desktop,Tier-1,0,0,0,0,0
1143,B,Just For You,2025-07-01 18:00:00,desktop,Tier-3,0,0,0,0,0
1144,C,New Arrivals,2025-07-01 13:00:00,tablet,Tier-3,0,0,0,0,0
1145,A,Just For You,2025-07-01 20:00:00,desktop,Tier-1,0,0,0,0,0
1146,D,Limited Time,2025-07-01 21:00:00,mobile,Tier-2,0,0,0,0,0
1147,A,Just For You,2025-07-01 17:00:00,mobile,Tier-2,0,0,0,0,0
1148,D,Limited Time,2025-07-01 23:00:00,desktop,Tier-3,0,0,0,0,0
1149,B,New Arrivals,2025-07-01 16:00:00,mobile,Tier-2,0,0,0,0,0
1150,C,Sale 🔥,2025-07-01 10:00:00,mobile,Tier-1,0,0,0,0,0
1151,B,Just For You,2025-07-01 12:00:00,desktop,Tier-3,0,0,0,0,0
1152,A,Limited Time,2025-07-01 14:00:00,mobile,Tier-3,1,0,0,0,0
1153,C,Just For You,2025-07-01 12:00:00,mobile,Tier-3,0,0,0,0,0
1154,C,Just For You,2025-07-01 20:00:00,desktop,Tier-2,0,0,0,0,0
1155,C,Just For You,2025-07-01 00:00:00,desktop,Tier-1,0,0,0,0,0
1156,D,Just For You,2025-07-01 12:00:00,desktop,Tier-1,0,0,0,0,0
1157,A,Limited Time,2025-07-01 23:00:00,desktop,Tier-3,0,0,0,0,0
1158,D,Just For You,2025-07-01 23:00:00,desktop,Tier-2,0,0,0,0,0
1159,A,Just For You,2025-07-01 17:00:00,desktop,Tier-3,0,0,0,0,0
1160,A,Limited Time,2025-07-01 14:00:00,desktop,Tier-1,0,0,0,0,0
1161,D,Limited Time,2025-07-01 16:00:00,mobile,Tier-1,0,0,0,0,0
1162,D,Just For You,2025-07-01 10:00:00,mobile,Tier-2,0,0,0,0,0
1163,A,Just For You,2025-07-01 02:00:00,desktop,Tier-3,0,0,0,0,0
1164,D,New Arrivals,2025-07-01 05:00:00,mobile,Tier-1,0,0,0,0,0
1165,C,Sale 🔥,2025-07-01 16:00:00,mobile,Tier-1,0,0,0,0,0
1166,A,Sale 🔥,2025-07-01 06:00:00,mobile,Tier-1,0,0,0,0,0
1167,C,New Arrivals,2025-07-01 07:00:00,desktop,Tier-3,1,0,0,0,0
1168,D,Just For You,2025-07-01 22:00:00,tablet,Tier-2,0,0,0,0,0
1169,B,Sale 🔥,2025-07-01 09:00:00,desktop,Tier-2,0,0,0,0,0
1170,B,Sale 🔥,2025-07-01 16:00:00,mobile,Tier-2,0,0,0,0,0
1171,B,Just For You,2025-07-01 20:00:00,tablet,Tier-1,0,0,0,0,0
1172,A,Just For You,2025-07-01 23:00:00,mobile,Tier-2,0,0,0,0,0
1173,C,Just For You,2025-07-01 06:00:00,desktop,Tier-1,0,0,0,0,0
1174,C,New Arrivals,2025-07-01 04:00:00,mobile,Tier-1,0,0,0,0,0
1175,C,Sale 🔥,2025-07-01 08:00:00,desktop,Tier-2,1,0,0,0,0
1176,C,Sale 🔥,2025-07-01 05:00:00,desktop,Tier-1,0,0,0,0,0
1177,B,Just For You,2025-07-01 03:00:00,desktop,Tier-2,0,0,0,0,0
1178,B,Sale 🔥,2025-07-01 11:00:00,mobile,Tier-1,0,0,0,0,0
1179,B,Sale 🔥,2025-07-01 14:00:00,mobile,Tier-2,0,0,0,0,0
1180,A,Sale 🔥,2025-07-01 11:00:00,mobile,Tier-1,0,0,0,0,0
1181,C,New Arrivals,2025-07-01 14:00:00,mobile,Tier-1,1,1,0,0,0
1182,B,New Arrivals,2025-07-01 18:00:00,mobile,Tier-2,0,0,0,0,0
1183,B,Just For You,2025-07-01 14:00:00,tablet,Tier-1,0,0,0,0,0
1184,D,New Arrivals,2025-07-01 15:00:00,desktop,Tier-3,0,0,0,0,0
1185,B,Sale 🔥,2025-07-01 02:00:00,mobile,Tier-2,0,0,0,0,0
1186,C,New Arrivals,2025-07-01 18:00:00,desktop,Tier-2,1,1,1,0,0
1187,C,New Arrivals,2025-07-01 19:00:00,desktop,Tier-3,0,0,0,0,0
1188,A,Just For You,2025-07-01 19:00:00,mobile,Tier-3,0,0,0,0,0
1189,D,Limited Time,2025-07-01 00:00:00,mobile,Tier-1,0,0,0,0,0
1190,A,New Arrivals,2025-07-01 00:00:00,mobile,Tier-2,0,0,0,0,0
1191,C,Limited Time,2025-07-01 01:00:00,desktop,Tier-3,1,0,0,0,0
1192,A,Just For You,2025-07-01 20:00:00,desktop,Tier-3,0,0,0,0,0
1193,A,New Arrivals,2025-07-01 16:00:00,mobile,Tier-2,0,0,0,0,0
1194,C,Sale 🔥,2025-07-01 18:00:00,desktop,Tier-2,0,0,0,0,0
1195,C,Sale 🔥,2025-07-01 04:00:00,mobile,Tier-2,0,0,0,0,0
1196,D,Limited Time,2025-07-01 15:00:00,mobile,Tier-3,0,0,0,0,0
1197,C,Sale 🔥,2025-07-01 20:00:00,desktop,Tier-1,0,0,0,0,0
1198,B,Just For You,2025-07-01 05:00:00,mobile,Tier-1,0,0,0,0,0
1199,C,Sale 🔥,2025-07-01 14:00:00,desktop,Tier-1,0,0,0,0,0
1200,D,New Arrivals,2025-07-01 22:00:00,desktop,Tier-1,0,0,0,0,0
1201,C,Limited Time,2025-07-01 08:00:00,mobile,Tier-2,1,1,0,0,0
1202,B,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
1203,D,New Arrivals,2025-07-01 17:00:00,tablet,Tier-1,0,0,0,0,0
1204,C,New Arrivals,2025-07-01 15:00:00,mobile,Tier-1,0,0,0,0,0
1205,D,New Arrivals,2025-07-01 08:00:00,tablet,Tier-2,1,0,0,0,0
1206,C,Sale 🔥,2025-07-01 03:00:00,mobile,Tier-1,0,0,0,0,0
1207,B,Just For You,2025-07-01 11:00:00,mobile,Tier-3,0,0,0,0,0
1208,B,Limited Time,2025-07-01 18:00:00,mobile,Tier-2,0,0,0,0,0
1209,A,Limited Time,2025-07-01 20:00:00,desktop,Tier-2,0,0,0,0,0
1210,A,Sale 🔥,2025-07-01 20:00:00,desktop,Tier-1,0,0,0,0,0
1211,C,Limited Time,2025-07-01 09:00:00,mobile,Tier-3,0,0,0,0,0
1212,D,Just For You,2025-07-01 14:00:00,desktop,Tier-3,1,1,1,0,0
1213,C,Limited Time,2025-07-01 03:00:00,desktop,Tier-2,0,0,0,0,0
1214,D,Limited Time,2025-07-01 14:00:00,mobile,Tier-1,1,0,0,0,0
1215,C,Just For You,2025-07-01 19:00:00,desktop,Tier-2,0,0,0,0,0
1216,D,Limited Time,2025-07-01 23:00:00,desktop,Tier-1,0,0,0,0,0
1217,D,New Arrivals,2025-07-01 16:00:00,mobile,Tier-2,1,0,0,0,0
1218,A,New Arrivals,2025-07-01 14:00:00,mobile,Tier-2,0,0,0,0,0
1219,A,Limited Time,2025-07-01 04:00:00,desktop,Tier-2,0,0,0,0,0
1220,B,New Arrivals,2025-07-01 12:00:00,desktop,Tier-1,0,0,0,0,0
1221,C,Sale 🔥,2025-07-01 22:00:00,mobile,Tier-3,0,0,0,0,0
1222,B,Sale 🔥,2025-07-01 09:00:00,desktop,Tier-2,1,1,0,0,0
1223,A,New Arrivals,2025-07-01 17:00:00,mobile,Tier-2,0,0,0,0,0
1224,B,New Arrivals,2025-07-01 04:00:00,mobile,Tier-3,0,0,0,0,0
1225,D,Sale 🔥,2025-07-01 11:00:00,desktop,Tier-1,0,0,0,0,0
1226,A,New Arrivals,2025-07-01 20:00:00,mobile,Tier-1,0,0,0,0,0
1227,A,Sale 🔥,2025-07-01 13:00:00,desktop,Tier-1,0,0,0,0,0
1228,C,Sale 🔥,2025-07-01 18:00:00,mobile,Tier-3,0,0,0,0,0
1229,B,New Arrivals,2025-07-01 17:00:00,mobile,Tier-3,0,0,0,0,0
1230,C,New Arrivals,2025-07-01 03:00:00,mobile,Tier-2,0,0,0,0,0
1231,B,Limited Time,2025-07-01 03:00:00,mobile,Tier-3,0,0,0,0,0
1232,D,Limited Time,2025-07-01 22:00:00,tablet,Tier-1,0,0,0,0,0
1233,C,New Arrivals,2025-07-01 02:00:00,mobile,Tier-2,0,0,0,0,0
1234,B,Just For You,2025-07-01 17:00:00,desktop,Tier-1,1,1,0,0,0
1235,B,New Arrivals,2025-07-01 07:00:00,desktop,Tier-3,0,0,0,0,0
1236,D,Limited Time,2025-07-01 22:00:00,mobile,Tier-2,0,0,0,0,0
1237,A,Sale 🔥,2025-07-01 08:00:00,tablet,Tier-3,0,0,0,0,0
1238,C,Just For You,2025-07-01 00:00:00,desktop,Tier-3,0,0,0,0,0
1239,B,Just For You,2025-07-01 06:00:00,mobile,Tier-1,0,0,0,0,0
1240,B,Just For You,2025-07-01 15:00:00,desktop,Tier-1,0,0,0,0,0
1241,B,New Arrivals,2025-07-01 12:00:00,mobile,Tier-1,0,0,0,0,0
1242,C,Limited Time,2025-07-01 05:00:00,mobile,Tier-2,0,0,0,0,0
1243,C,Sale 🔥,2025-07-01 08:00:00,desktop,Tier-2,0,0,0,0,0
1244,B,Sale 🔥,2025-07-01 05:00:00,mobile,Tier-2,0,0,0,0,0
1245,D,Limited Time,2025-07-01 19:00:00,mobile,Tier-3,0,0,0,0,0
1246,A,Just For You,2025-07-01 02:00:00,mobile,Tier-3,0,0,0,0,0
1247,B,Just For You,2025-07-01 21:00:00,desktop,Tier-1,0,0,0,0,0
1248,A,Sale 🔥,2025-07-01 01:00:00,desktop,Tier-3,0,0,0,0,0
1249,A,Sale 🔥,2025-07-01 03:00:00,mobile,Tier-2,0,0,0,0,0
1250,B,Limited Time,2025-07-01 08:00:00,mobile,Tier-2,0,0,0,0,0
1251,D,Limited Time,2025-07-01 02:00:00,mobile,Tier-2,0,0,0,0,0
1252,D,Limited Time,2025-07-01 16:00:00,mobile,Tier-2,0,0,0,0,0
1253,C,Just For You,2025-07-01 17:00:00,mobile,Tier-3,0,0,0,0,0
1254,A,New Arrivals,2025-07-01 21:00:00,desktop,Tier-1,0,0,0,0,0
1255,A,Just For You,2025-07-01 14:00:00,mobile,Tier-2,0,0,0,0,0
